138,JUPJULDAKC,IVmj72170,0.5
139,TVATJNRDWQ,JGnr53166,0.5
14,DIRVUSCYFG,HCow58502,0.5
140,RJLIBMHRBK,HUoe26330,0.5
141,LFMDPNKBDM,FPpr76550,0.5
142,BXSIUPDYRT,SVzg49612,0.5
143,WDNDATBDYO,DXgl01207,0.5
144,CXGMKUGLXV,SBla12308,0.5
145,HFLWDJABDO,SFus36896,0.5
146,NTZYZBPLBI,WCqj02468,0.5
147,WRZFTROROE,HKxs30255,0.5
148,RFWZOLIHZX,VLwp60706,0.5
149,RMJCCVLVTI,WWnm18146,0.5
15,YFQHQSTKXQ,MIub05358,0.5
150,CUSHEFDCUX,SGui85948,0.5
151,YMZBKLPDRL,VEow27581,0.5
152,ZEHWTULOED,YWub11231,0.5
153,QNMBBAMGQD,IAyx89466,0.5
154,CFEOPDRRFI,SOja85273,0.5
155,JXXQBQWWRO,ZFcw73105,0.5
156,TZIQZAKIDI,LCqv03660,0.5
157,UQQGSIRJOU,MHfe47020,0.5
158,ATXAGHJMQB,OIbr44414,0.5
159,MXWISSUHUI,ZYkh78524,0.5
16,FYYNMCBCPN,AYxk28850,0.5
160,ZEARKQBQXE,KFad59835,0.5
161,GPVPKXRVKL,AGnc04385,0.5
162,IATZGPIAJG,VYxn93793,0.5
163,RBEFGPDMWO,YQtw12491,0.5
164,KJJBVFDUST,YXbh61973,0.5
165,RVSLIAGOBC,YXto57920,0.5
166,ZPAZTCNPDU,DEai68104,0.5
167,UPUKTUDGRK,EVdz68169,0.5
168,LUZMUWSVDH,LUgo27359,0.5
169,LCOWZDCZAZ,RMmd66178,0.5
17,XAWYBKWJJW,XLgy17775,0.5
170,GNXOOEJTSS,ADxh71170,0.5
171,ZPLMATUWCY,OFuo17883,0.5
172,UXLWSIPMGO,DVsd97606,0.5
173,MLAADFXVUL,ENbw84861,0.5
174,OTVGPYGOTR,VWof59801,0.5
175,AXISNLTOGC,TWrm35418,0.5
176,WIJCFDXIYW,KBmj95005,0.5
177,OXZLLOTPMF,IEsa78537,0.5
178,EHERXXGAMT,XKmr17129,0.5
179,MICQXOVIXR,INul99353,0.5
18,TAAKUETYTB,XNlg34325,0.5
180,LIHJFHCZBO,ZVpn38455,0.5
181,FQUMVDKTVF,EZna85600,0.5
182,TEOAUGTAUW,RClh26119,0.5
183,GEVDRPACLF,PSas16920,0.5
184,LDRJEUOGRD,ZBkt26868,0.5
185,RMHHKFHSJX,HXeg25628,0.5
186,HXVTOEGMIV,OFxk86030,0.5
187,XBXZBNXGLC,WBwy89180,0.5
188,QKYGZRRCHT,QGeq65495,0.5
189,KJUGWTWOIG,XFrg16743,0.5
19,KMMOIPUVAX,OUme76510,0.5
190,UBYRCBRXUZ,YZqs45169,0.5
191,ZUCXKNDHEK,OBnf57186,0.5
192,MJBGPOAKXH,EGoc92734,0.5
193,CWFPDZYOUQ,KBaw70698,0.5
194,OPQBVQGTFB,ERet54799,0.5
195,HBNTMIPDKA,YMcm66152,0.5
196,FRSUNUYGPD,ZKyi33103,0.5
197,PXTFRGPAOD,IUnm17132,0.5
198,GSRGLGXUZI,IKvz37772,0.5
199,UISEDAOSAN,NRnd29713,0.5
2,FWNTWBGISH,UOtc92751,0.5
20,NQZGSNEAOJ,WIll06342,0.5
200,LJXBSHCILG,OPco07830,0.5
201,TTMONUXLVU,HKmc25592,0.5
202,OHXAWKYVVR,AIpn59498,0.5
203,DAFCGVYHAP,DQlr38929,0.5
204,SZLTXDIDMI,XMxo22096,0.5
205,MYFSATFRSW,CNvl66776,0.5
206,MKWSOUAIBY,HDtm98604,0.5
207,JVMBQDLXFD,TLbp13309,0.5
208,JWYLWIOHRC,QQbm23811,0.5
209,SNJFPBKWKM,IUwj02042,0.5
21,WCAFSPIRNS,GBds22540,0.5
210,ETRGODSHWQ,QGyt71880,0.5
211,JEYTMGJZZG,KVke85520,0.5
212,HOCEEFURRH,NBds33269,0.5
213,RGKOMQSIUA,RGlx10155,0.5
214,MRNOKWLALT,HSax79036,0.5
215,JYIXZWFQQS,ILjb73783,0.5
216,HZHGDICNGC,DUby40354,0.5
217,AULLFDYQFN,BQrm06778,0.5
218,SWJVMNHFLQ,SWgt24837,0.5
219,BYWWTLXBGW,FDbm74414,0.5
22,UJBKSICKKG,LRbk38875,0.5
220,CBAGNXFSRT,NJpo63127,0.5
221,XXIVPYLDPB,QXmd12938,0.5
222,UDCYDUVQKE,FVhy27690,0.5
223,APUDUQWRZW,ROhi95258,0.5
224,NSMPSHIQEK,BIeo75144,0.5
225,NUXNSAPHUA,YZya10274,0.5
226,BVKJIERZPR,JRat47872,0.5
227,DXIPCDEOQG,TUgk83087,0.5
228,WWKVNFADSE,DMow47503,0.5
229,RGWNNNXJMF,KUlv23205,0.5
23,JVOFCLQIZJ,ITko88392,0.5
230,HVADAWCMZI,IEql71401,0.5
231,OMEIJVXQJG,FAcb19905,0.5
232,RCWTHUQVES,ROiv53879,0.5
233,OFHYTGHUUV,HHet29970,0.5
234,NVLHPYDPHS,VJtj12780,0.5
235,HTFGKVHETN,OSri15343,0.5
236,BIRABZKBMP,RWsk19096,0.5
237,JCORZEVZUH,UYxz85504,0.5
238,WLPSAJSAOK,ZPzk26513,0.5
239,QUNRBHMEMU,HAtk73283,0.5
24,DWDXVMEUKV,PEcg06728,0.5
240,CVYTQRHSRE,FCkh86532,0.5
241,VYPCEIBLUS,TGqb88553,0.5
242,IZIOKEWXWI,PCos34685,0.5
243,BCRRFZIAUT,UDqc25928,0.5
244,PMWTCPBFIN,NWtj96804,0.5
245,YRMVTEJFCK,ZXhw53559,0.5
246,BNWVOPNTMJ,XXiy05389,0.5
247,AMTJZGVHEB,TQfq93073,0.5
248,MCEVHFZTVX,EJmx68626,0.5
249,HMKPGBQLQG,FArp77585,0.5
25,MAVIHEIZQB,PBpd14983,0.5
250,YTTQKMANOG,EKgv18057,0.5
251,RYZNSUGJGZ,FPds68196,0.5
252,RYFMBENMQM,QNtn38267,0.5
253,ZPPUSCBGLC,UYtl79133,0.5
254,PPVZYIYZZT,BZtt49417,0.5
255,XDAFHMQMYE,EVla64895,0.5
256,YKQFXOHAIS,NJzw59130,0.5
257,MDPOHYKGZM,LKrh64178,0.5
258,TWFMOMQOZK,HEkg47531,0.5
259,DZNHIZVDTW,DTht25731,0.5
26,IZPNRLAMLG,UXqa55955,0.5
260,OMYCUXOOTG,VOlf03671,0.5
261,BTOUEWNURZ,YVtf39134,0.5
262,BPWECQSXDQ,WGuq63933,0.5
263,KEHKIFVNRI,AZhl09814,0.5
264,ZLWBVOYTKA,YBsh77894,0.5
265,ORWQASVDBN,KSje60383,0.5
266,VGJWKDUTED,IQis37668,0.5
267,WTFDMFOKJW,MOrz54511,0.5
268,FPCSXMDRBF,YQel89413,0.5
269,GGIGLRZLFY,KShm52007,0.5
27,AOPPWHPAWU,WRpe69101,0.5
270,RBGACCKDKC,LVxk21882,0.5
271,XEQWBBRSCW,PHzs83794,0.5
272,LDERNQKNFN,TBjm64182,0.5
273,IJVVAEPMLL,PLwq75800,0.5
274,DUDKNZGXRN,ZBln02553,0.5
275,TJRWWMBRCX,RAym25572,0.5
276,NTGSZRDSBV,QZaf35034,0.5
277,EORYWZBEZN,CJje22950,0.5
278,HJMWFQKGMB,EUaq71915,0.5
279,HOVQNOVIJM,AKnw34169,0.5
28,TFPFDNLARB,WGtq84097,0.5
280,DHTERPLZOD,ZWau35844,0.5
281,SGXMZOHRFZ,QQqx91985,0.5
282,RAXGYDCWTC,HKfm69883,0.5
283,IVRBWHRYSP,YTei21024,0.5
284,UOLRKNKPQI,VZsu28738,0.5
285,QEOEHSSHCS,ZAuy25159,0.5
286,OSYRLRWOUS,WUio38282,0.5
287,VPGOJTYRLK,BGxs22637,0.5
288,KMAOVRBHVI,UByu29218,0.5
289,ERZVCWERQJ,OMkd72973,0.5
29,RWJZOKOOQR,BWyc71676,0.5
290,IRNRTWCRMN,OQzd39784,0.5
291,CXWJFMNOLX,JYpf99535,0.5
292,FOEAVHAFYH,ERcf65813,0.5
293,XWAQJCQDVM,PDgk51000,0.5
294,QDUBJXHZSB,PBdj81537,0.5
295,GBYRYNDZWM,KLjv16645,0.5
296,VRQEKKHWMX,YCsz97847,0.5
297,QARMBNQMDW,LCan63653,0.5
298,VUJVAFFNNZ,BIwx83884,0.5
299,OYHEYWQEMK,CNug72705,0.5
3,NNLNIQRSRW,AFhs93434,0.5
30,LABTPFBTOW,BBme73008,0.5
300,CUPMBEDUEV,LXwe16238,0.5
301,PGHXUDVYHC,YUkj91686,0.5
302,DDFOSGAIKS,HMsi73171,0.5
303,VUQZAEBLOD,JXvz81883,0.5
304,MSIFCZJZNF,NBwi20084,0.5
305,QFFSVEYJLQ,ZFcz88323,0.5
306,GMLSOGPDER,QKwd68687,0.5
307,MFEXMYQZGN,VNox26735,0.5
308,RRCNQUSJNL,TNsy62790,0.5
309,RLIXICAQSM,GYgu46879,0.5
31,FWACINTMRC,JIua59837,0.5
310,HSXARVXQKP,BSdx59962,0.5
311,PVDINHTLMH,QHig71047,0.5
312,FUEQIUQHBP,IMcc85258,0.5
313,JZBWOMYEJR,DUap52951,0.5
314,IIZQEPFXUI,MUoh25057,0.5
315,SWETPTIJNK,TXqq29111,0.5
316,JHYTSQYYFQ,MNsw81365,0.5
317,XMKLRCGFKC,PFvs10678,0.5
318,VGHWQOGFVW,DSiw44633,0.5
319,NQGKXSBCVF,EXpn82268,0.5
32,FAHEIAVSIZ,MNqj36107,0.5
320,LTBIUNKYGF,SVrf65026,0.5
321,JXJXIYKIOE,QNti62424,0.5
322,JWDNSWPUEE,JAnk31019,0.5
323,KQOJCBYNAU,EVbz14054,0.5
324,KLJCPXVZGD,BJzd70743,0.5
325,PNLCNJIRFR,EJhl35083,0.5
326,HRMRELFPDC,KYnu31662,0.5
327,EBTCQTMWTM,JPfu92690,0.5
328,HWCIKDQRHY,TWdr64744,0.5
329,XTGMBBBIXP,KSzh89481,0.5
33,XVYENUCURA,ORkh63344,0.5
330,SKGWXOPOET,MAgs23292,0.5
331,LLXBVLHANY,AQst48714,0.5
332,HDLVFIQXCN,DHbp44951,0.5
333,JYIHQRZKEG,QDza12899,0.5
334,FSMLCTHNTS,ULri92254,0.5
335,XLMKBIXIST,SFkb29046,0.5
336,EKQWWOKASD,ZXxd40982,0.5
337,HPJIYXZHRL,ALgi98210,0.5
338,GGJLJFYNYP,QPju25363,0.5
339,FSGOSGCZKL,KPmt23830,0.5
34,XQAWRHVPNG,EGjj98932,0.5
340,HCUVNSMXQJ,BMpg65544,0.5
341,LUKKRHWSWJ,ZEqy26709,0.5
342,SLOKEWWSTX,UVqj77920,0.5
343,HVYTJRETNG,PCsd56376,0.5
344,FXUWDHHFDD,URkx29672,0.5
345,VQZHFMBLPK,AAbu39709,0.5
346,DIZMERJXLG,HSnq48578,0.5
347,YQPNBNWJSZ,QCtc01372,0.5
348,MSTMHCFCJH,BZdc98596,0.5
349,GQCRMHFMHN,IXut09787,0.5
35,OZYZRXWZOI,MGma71901,0.5
350,MXYRPZSITU,JFbc52892,0.5
351,RAUWNBKIDU,TXxb98855,0.5
352,GEGVKYWSIM,FRoo80558,0.5
353,FUXTSEMCLC,QVxa41386,0.5
354,TSJTNYBZWO,YHcj48015,0.5
355,KOICAJKLMH,RWzh02969,0.5
356,YSUEPCCFRK,XPvq96084,0.5
357,UHGABPOHGO,CZmm99671,0.5
358,VVVVSPWPJU,AChs28699,0.5
359,WDUDAXUAPV,CRfr39597,0.5
36,MVMSRBAKNX,EZdh77341,0.5
360,RNZOJKKDFQ,FWzo17514,0.5
361,SUCQCTIELX,KSaq34693,0.5
362,WHZIRXBYLN,GIux12858,0.5
363,EKHBGVBLNN,GHcy22078,0.5
364,UGAGYBCNTE,UTbh94892,0.5
365,WFXPVSFDAM,ZBvd41115,0.5
366,SCJLKSFMGS,TJtj98176,0.5
367,KNQYTCKHYH,VFou46307,0.5
368,UEOJIJEFPR,UNnj02564,0.5
369,GZJBQDQHLL,HGyh19780,0.5
37,VUOSEJVWTX,GJqs83003,0.5
370,CHTXAXANUD,JRmj49601,0.5
371,BXURYDQCTW,ORtl86959,0.5
372,HBHWVFISOG,KWvt32601,0.5
373,VJIWZXNMJJ,ZStx65111,0.5
374,MOLNBJWMIL,IJzn90185,0.5
375,JDGIORKVCF,PEay62403,0.5
376,QRYYIFOYTB,KFow54460,0.5
377,PQFNDCWVST,ZEos30809,0.5
378,CBMAYBLDZQ,ZGai28691,0.5
379,UMZWAJLYWR,YJwt20261,0.5
38,VWRDRZROBK,GKsp84179,0.5
380,HLEESOTSOZ,DNgs63104,0.5
381,ZMGHODISWB,THkn77957,0.5
382,EZOPFYPGMM,IKvm46761,0.5
383,UTZZLUCGUT,QUew05055,0.5
384,DSUFMQLAMH,LDwj89514,0.5
385,QXFDLFFREQ,ZLte37166,0.5
386,YMQYDUTAIQ,YUxq13112,0.5
387,KVVXULABOT,OOko90162,0.5
388,OZOFNHHKPC,TJvd85792,0.5
389,GENYHRQGKV,HLyu76378,0.5
39,ZRJRLEVSXU,IFvd03889,0.5
390,SOKFLZYTTU,OMce35865,0.5
391,TGWHTODCQA,CVab88573,0.5
392,ATVTROWFUN,VDry86325,0.5
393,HSWXDOJHIC,WZxo42812,0.5
394,FEQLHWRONC,NSoi84339,0.5
395,EFZONWHGUV,ZAsl94573,0.5
396,YZHJPHFEME,LFpu17705,0.5
397,ZRJQAZBTSS,EXfl75101,0.5
398,DKPRNSWNEJ,SWlg57706,0.5
399,VIGHRGUXIR,LXab46927,0.5
4,MWYSPDMAXF,FPgc50270,0.5
40,FARMKMXXWL,IWkm27483,0.5
400,HWMVSAJFIW,GOkp82788,0.5
401,BEVNTLESQH,PSuh77218,0.5
402,ITRIVNVZNQ,LUhy67748,0.5
403,NCJRHXSYWO,SZmf49017,0.5
404,EEPFPRQUGK,AZer35107,0.5
405,QAEOANBEQH,JJjk21929,0.5
406,JKVQGKSBBK,AZdo58064,0.5
407,GZIABTRJIW,EFtj90408,0.5
408,AHTWKNTZSX,SEik24881,0.5
409,UKMEJYCIVE,YMbu85245,0.5
41,RGVYTNWEGH,YUvy74507,0.5
410,GUTICQKTJQ,AFxq10556,0.5
411,KHQYXZCVNY,SIkh19143,0.5
412,WOXITFLCXQ,PVex09725,0.5
413,ECJNNQFQHD,VKsp15902,0.5
414,DLGOGVDHIN,UJkh22436,0.5
415,VGXJQQIOXO,MCsf14194,0.5
416,CVYMCFIJLV,JGes79611,0.5
417,GZVSNDYUEB,BUew24388,0.5
418,OOVYXKCLWM,PUeb47822,0.5
419,DLPBSKMKGE,OKwq20669,0.5
42,DTMTIHBANW,LZsg45518,0.5
420,GLOBGAIYXR,BXlj94019,0.5
421,ASYCYIYZCQ,KKbb28109,0.5
422,NHHNMCUSUA,CUql61467,0.5
423,KGAGNGQYCJ,JLtn03877,0.5
424,LOJQDWMEIY,APht48164,0.5
425,OFVDZGBUFW,WJrm47051,0.5
426,DSJCYKQGMI,PMuz98864,0.5
427,IXXKCBVKDZ,BLtp69871,0.5
428,CJYOBKGLFA,OLnr26676,0.5
429,CIHXWKJFHP,COcq57255,0.5
43,GADUYMEKUQ,CDpt59074,0.5
430,DSZNYEOTCW,EBem79896,0.5
431,UYSSQUJBVQ,STkg98771,0.5
432,IKAQNJNCPD,JUbe96056,0.5
433,LKGSEPRQWD,QCfo01523,0.5
434,BTGOBHYNWZ,BZuq54256,0.5
435,YHLBIDIZAD,YEqb65995,0.5
436,FJSROWZPKJ,EMqd50952,0.5
437,IPGTBOTEYX,QUlt87578,0.5
438,MBUZEPQEUD,OFup13420,0.5
439,VXJIPYCLCO,LYoe01724,0.5
44,OOZKKJFLRM,BGyc55810,0.5
440,DQQYSRDABX,DGor84726,0.5
441,MRHCKXEUPG,MPbr23797,0.5
442,PAIASSKVEK,GXcn34435,0.5
443,QJGJBFAIYR,ZFsj94648,0.5
444,BHDHCXXVKU,ZSjm48934,0.5
445,IFUQPKOEAL,WNsy23311,0.5
446,PTASDLERGM,NFxh76573,0.5
447,GDWCCKONBU,UAxr78229,0.5
448,KYBVODCGPB,YTje90171,0.5
449,CFAHZBQNFG,EWwz75525,0.5
45,ENEJMWHRHI,BVcy23692,0.5
450,ZPLDSQLSLV,LMyk49945,0.5
451,UQXVTLJYOB,JGrr06663,0.5
452,CZKBSJQKBN,VEke97846,0.5
453,XWOJRHHLSU,UGcq70752,0.5
454,MLSRSZCSBX,FYcg57044,0.5
455,WEEGHPNOUE,ZMin03210,0.5
456,WWFUBAKXFU,POyb50782,0.5
457,NUDUPNITEL,JNei50925,0.5
458,ERQSCHKBYC,KRca17087,0.5
459,PSYBXJDOWX,MJcb17102,0.5
46,SEUDKJNKLU,ZRpz13819,0.5
460,ZDGVUTSWMT,AZjo34026,0.5
461,MIQMKWBRAO,JCob13606,0.5
462,JVDVXTFAGG,PYwd29305,0.5
463,ZNUMFHPPSP,WPri02693,0.5
464,PULHEVGFBB,EUtj48962,0.5
465,MUPYEJFWCA,OKts81931,0.5
466,IRXRVEATUA,AQnc31308,0.5
467,NYVKKUWMOW,OFyb49768,0.5
468,WXSQQAJZTH,DPmv81878,0.5
469,HSQQNQFYUP,ZAcg34900,0.5
47,IXHPZALCAX,ISrr59971,0.5
470,QXHIIBOZXL,ZGbz13730,0.5
471,FDHDOHGUZA,ITvi52845,0.5
472,RUSLWYBOFT,OEcb73737,0.5
473,BMKDDRKVMQ,OSko18827,0.5
474,YWHLROTCGO,ISub54421,0.5
475,EFUTGAQWXI,NHsc31242,0.5
476,OPMLPROZMR,QMlf91788,0.5
477,EKUGEHGMMT,WUhi10235,0.5
478,IVDFQZFDNI,QIkk10588,0.5
479,KDYRFFRCLD,IOri71549,0.5
48,UINEBIFVWJ,RRfr14741,0.5
480,PWIUMNJOQY,VCxr28468,0.5
481,LZOKDZHYAS,SAkx44287,0.5
482,GJAIJECCTY,XPcd87096,0.5
483,CEKJLZEMVW,MXyv49541,0.5
484,UGLZSZHLWR,LBph04973,0.5
485,DORSDCKVER,JVbx32945,0.5
486,EYENYLVSLL,KNqq68893,0.5
487,JYMUHFKWJS,IUmi21356,0.5
488,HZMEGLWJFC,CFqs37634,0.5
489,OXTKWOCFEU,BOpv06777,0.5
49,LJCILIZTFJ,IYjm68485,0.5
490,YSUGHATPUN,VSoh79858,0.5
491,PJTJMOXYCO,GGug04133,0.5
492,GYKYWTVFAW,OYnw21928,0.5
493,VBRLQPZVEZ,LFvt13598,0.5
494,YMWMPQACAD,EUut64476,0.5
495,DUKZIARNZC,HFym58933,0.5
496,WXASPJEZXK,HRex66459,0.5
497,XKEKLKAKQG,IQtf54334,0.5
498,NDOHGIZMOU,DVqz06025,0.5
499,POCWMGRBMD,ZSbj46726,0.5
5,YYUSQQCYEI,AFry05785,0.5
50,JFFTXDAEYF,AKfx73615,0.5
500,MCBOUJLDBT,BLpy99210,0.5
51,XPKYBWVIBR,PMyl51497,0.5
52,QLCCRGVXVE,JVkt07768,0.5
53,SYUHBLOKSC,KErv52891,0.5
54,KBIZEKXWYO,GDyg08770,0.5
55,AOFSDBXQDU,FZtg48516,0.5
56,VJKQBMYCVK,RFco88602,0.5
57,KGRJEVHGDZ,QAap32009,0.5
58,HSXTYYTVNM,ZSuc77382,0.5
59,LYLIHQWNBS,KIpv64309,0.5
6,WBKKVNZRWA,LQby30592,0.5
60,AIIBESUTHA,MCiz43821,0.5
61,TTFJMXTCQY,TNwk14687,0.5
62,RWRPQTDQBT,TYdj92122,0.5
63,SNWCFBGYAU,NNwi14000,0.5
64,KCELBZZACW,TPec06302,0.5
65,IYLZZCPIWN,QLls49028,0.5
66,RPLDEPFHGR,NHcn03979,0.5
67,RNDLSVMLHA,HNvc36233,0.5
68,MFDGHDBWYG,QApn00587,0.5
69,CJFQRBJPYW,WRau25831,0.5
7,ERICUYMMJY,OQqs54903,0.5
70,TUJKARGPZC,ROii80250,0.5
71,KTFQFPTTKN,AQcd84427,0.5
72,TGJIGRASOF,TTvp64013,0.5
73,DDJPCXQZAL,YXmm09977,0.5
74,AKFDQMYWSQ,KTtg34087,0.5
75,JYELIAPHQV,OUmf65655,0.5
76,YXGFWKOZGI,CEst36838,0.5
77,GPGHJEOBNG,PSne70760,0.5
78,FGQTXGAIGQ,CMaw61226,0.5
79,UJUIDCRNSC,ZYfc51970,0.5
8,WOYYCLOBFP,HOhq18482,0.5
80,YEVCEIAEMR,CWho98637,0.5
81,DLGLWSLZKC,MZqo59634,0.5
82,HODFKLUVHG,GUds25955,0.5
83,CDCLWFCOBG,FUtk70962,0.5
84,HKDJNIDWWN,VPqu30521,0.5
85,FHRHLCKRUH,HEfo80735,0.5
86,UDEDWONKQF,FSju06672,0.5
87,LIBBTELXLK,GCob78712,0.5
88,OFGPJMAXBO,CLlm45425,0.5
89,RNUMRYPBMG,FVzt09210,0.5
9,TUKXOUBXQG,IVxz01480,0.5
90,MBJGVDADBC,TFrl79744,0.5
91,DDJMNXLCYF,LCqk72287,0.5
92,XUMBJNOANR,ZMcd92520,0.5
93,GVZQXMNEJY,JKrb88942,0.5
94,CWKMCJXVLL,PYbb39527,0.5
95,WHFZKDFGUS,OFui56213,0.5
96,EVUSDHMLEY,POik44563,0.5
97,UDVBLRNKBC,KOra47131,0.5
98,QPFPUCAHWO,HCla65692,0.5
99,UOIDEJQWDZ,KZai09091,0.5
